year,"last_name, first_name",pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2024,"Criswell, Cooper",681867,Red Sox,BOS,R,89.1,338,1223,11.42990654,0.276369583,SI,Sinker,33.2,-28,5.2,18,16.7,-15.4,1.3,8,0.953068592,0.736462094
2024,"Foley, Jason",671345,Tigers,DET,R,96.8,337,592,5.431192661,0.569256757,SI,Sinker,22.8,-21,1.8,9,16.4,-15.1,1.4,9,0.750902527,0.750902527
2024,"Castillo, Luis",622491,Mariners,SEA,R,88.1,337,2206,20.05454545,0.152765186,CH,Changeup,35.3,-35.4,-0.1,0,17.1,-16.1,1.1,7,0.50617284,0.62962963
2024,"Strahm, Matt",621381,Phillies,PHI,L,93.4,337,637,5.898148148,0.529042386,FF,4-Seam Fastball,15.5,-16.3,0.8,5,14.2,-8.6,5.6,65,0.712121212,0.97979798
2024,"Leasure, Jordan",673929,White Sox,CWS,R,96.1,335,560,5.045045045,0.598214286,FF,4-Seam Fastball,11.9,-13.6,1.7,12,5.1,-7.3,-2.2,-30,0.858585859,0.196969697
2024,"Alexander, Tyler",641302,Rays,TB,L,84.5,335,999,9.25,0.335335335,FC,Cutter,30.6,-31.8,1.2,4,4.1,3.8,0.3,7,0.7625,0.60625
2024,"Muñoz, Andrés",662253,Mariners,SEA,R,87.6,335,702,6.381818182,0.477207977,SL,Slider,35.3,-33.6,1.7,5,5.6,4.3,1.3,31,0.703947368,0.671052632
2024,"Elder, Bryce",693821,Braves,ATL,R,90.2,334,779,7.280373832,0.428754814,SI,Sinker,23.1,-22.7,0.4,2,13.3,-13.4,-0.1,-1,0.628158845,0.36101083
2024,"Assad, Javier",665871,Cubs,CHC,R,87.8,334,1645,14.95454545,0.203039514,FC,Cutter,27.2,-28.1,0.9,3,3.8,3.2,0.6,20,0.725,0.68125
2024,"Cronin, Declan",686539,Marlins,MIA,R,93.2,334,822,7.611111111,0.406326034,SI,Sinker,29.4,-25.4,4,16,12.3,-15.7,-3.4,-21,0.909747292,0.072202166
2024,"Bender, Anthony",669622,Marlins,MIA,R,84.8,334,730,6.759259259,0.457534247,ST,Sweeper,35,-36.9,-1.9,-5,14.5,14.2,0.3,2,0.258333333,0.583333333
2024,"Nelson, Ryne",669194,D-backs,AZ,R,91.3,334,1700,15.59633028,0.196470588,FC,Cutter,23.8,-23.8,0,0,0.5,2.6,-2.1,-81,0.55625,0.1875
2024,"Peguero, Elvis",665625,Brewers,MIL,R,96.8,333,686,6.351851852,0.485422741,SI,Sinker,24.8,-20.8,3.9,19,17.1,-15,2.1,14,0.898916968,0.895306859
2024,"Smyly, Drew",592767,Cubs,CHC,L,80.1,333,689,6.263636364,0.483309144,CU,Curveball,45.7,-52.7,-7,-13,3.2,6.4,-9.6,-151,0.030150754,0.005025126
2024,"Tonkin, Michael",543859,Yankees,NYY,R,83.7,333,918,8.345454545,0.362745098,SL,Slider,41.9,-37.9,4,11,2.5,6.6,-4.2,-63,0.901315789,0.069078947
2024,"Smyly, Drew",592767,Cubs,CHC,L,92.5,332,689,6.263636364,0.481857765,SI,Sinker,14.2,-20.6,-6.4,-31,7.4,-12.8,-5.4,-42,0.018050542,0.025270758
2024,"Mayza, Tim",641835,Blue Jays,TOR,L,91.9,332,473,4.339449541,0.701902748,SI,Sinker,24.2,-22.5,1.7,7,15.6,-14.2,1.4,10,0.740072202,0.750902527
2024,"Lee, Dylan",669276,Braves,ATL,L,83.9,332,624,5.831775701,0.532051282,SL,Slider,33,-37.6,-4.6,-12,2.5,5.3,-2.8,-53,0.036184211,0.184210526
2024,"Cruz, Fernando",518585,Reds,CIN,R,81.7,332,764,7.074074074,0.434554974,FS,Split-Finger,37.5,-36.7,0.8,2,5.9,-7.6,-1.7,-22,0.633333333,0.266666667
2024,"Tonkin, Michael",543859,Yankees,NYY,R,93.1,332,918,8.345454545,0.361655773,FF,4-Seam Fastball,20.3,-17,-3.3,-19,13.8,-9.4,4.5,48,0.075757576,0.954545455
2024,"Suárez, Ranger",624133,Phillies,PHI,L,74.6,332,1780,16.48148148,0.186516854,CU,Curveball,59.6,-60.9,-1.3,-2,11.9,10.8,1.2,11,0.291457286,0.623115578
2024,"Rodríguez, Yariel",684320,Blue Jays,TOR,R,94.1,331,717,6.577981651,0.461645746,FF,4-Seam Fastball,19.4,-15.1,-4.3,-29,1.8,-7.5,-5.7,-76,0.035353535,0.042929293
2024,"Kremer, Dean",665152,Orioles,BAL,R,86.9,331,1270,11.65137615,0.260629921,FC,Cutter,30.7,-28.8,-1.9,-6,5.4,3.3,2.1,62,0.2,0.86875
2024,"De Los Santos, Enyel",660853,Padres,SD,R,86.5,331,715,6.5,0.462937063,SL,Slider,30.5,-34.8,-4.2,-12,1.6,4.9,-3.2,-66,0.055921053,0.131578947
2024,"Burnes, Corbin",669203,Orioles,BAL,R,87.3,331,2084,19.11926606,0.158829175,SL,Slider,37,-33.6,3.4,10,8.4,4.3,4.1,94,0.861842105,0.878289474
2024,"Muller, Kyle",666205,Athletics,OAK,L,92.6,329,601,5.463636364,0.547420965,FF,4-Seam Fastball,16.2,-14.8,-1.4,-9,1.5,-6.1,-4.6,-76,0.26010101,0.058080808
2024,"Criswell, Cooper",681867,Red Sox,BOS,R,84.5,329,1223,11.42990654,0.26901063,CH,Changeup,43.3,-36.2,7.1,19,13.7,-14.8,-1.1,-7,0.983539095,0.24691358
2024,"Sánchez, Cristopher",650911,Phillies,PHI,L,84.2,328,1844,17.07407407,0.177874187,SL,Slider,41.9,-37.2,4.6,12,0.9,5.2,-4.3,-82,0.930921053,0.059210526
2024,"Grove, Michael",675627,Dodgers,LAD,R,86.7,327,614,5.633027523,0.53257329,SL,Slider,36.4,-34.3,2.1,6,4.6,4.3,0.2,5,0.75,0.5625
2024,"Brown, Hunter",686613,Astros,HOU,R,92.2,327,1999,18.50925926,0.163581791,FC,Cutter,22.6,-22.5,-0.2,-1,3.8,2.6,1.2,48,0.5125,0.7625
2024,"Eflin, Zach",621107,Orioles,BAL,R,79.1,326,1713,15.71559633,0.190309399,CU,Curveball,50.5,-53.4,-2.9,-5,11.8,9.2,2.7,29,0.190954774,0.778894472
2024,"Kikuchi, Yusei",579328,Blue Jays,TOR,L,89.2,325,1955,17.93577982,0.166240409,SL,Slider,30.5,-31.8,-1.2,-4,2.4,3.7,-1.3,-35,0.332236842,0.394736842
2024,"Suárez, Ranger",624133,Phillies,PHI,L,92,324,1780,16.48148148,0.182022472,FF,4-Seam Fastball,19.9,-16.2,-3.7,-23,5.4,-7.1,-1.8,-25,0.050505051,0.234848485
2024,"Kolek, Stephen",663568,Padres,SD,R,95.2,324,797,7.245454545,0.406524467,SI,Sinker,24.8,-22.8,2.1,9,15.3,-15.3,-0.1,0,0.779783394,0.36101083
2024,"Jiménez, Joe",641729,Braves,ATL,R,84.3,324,673,6.289719626,0.481426449,SL,Slider,35.9,-37.1,-1.2,-3,5.9,5.5,0.3,6,0.332236842,0.588815789
2024,"Jackson, Luke",592426,Giants,SF,R,87.3,322,576,5.236363636,0.559027778,SL,Slider,41.6,-33.8,7.8,23,0.2,4.2,-4.3,-104,0.990131579,0.059210526
2024,"Stripling, Ross",548389,Athletics,OAK,R,91.6,322,1051,9.554545455,0.306374881,FF,4-Seam Fastball,14.7,-15,0.3,2,4.6,-5.7,-1,-18,0.601010101,0.340909091
2024,"Manaea, Sean",640455,Mets,NYM,L,77.9,322,1943,17.99074074,0.165723109,ST,Sweeper,43.5,-43.2,0.2,1,12.7,14.7,-1.9,-13,0.525,0.158333333
2024,"Helsley, Ryan",664854,Cardinals,STL,R,88.8,321,656,6.074074074,0.489329268,SL,Slider,33.9,-32,1.9,6,4.1,4,0.1,2,0.720394737,0.546052632
2024,"Williams, Trevor",592866,Nationals,WSH,R,89.1,321,921,8.449541284,0.348534202,FF,4-Seam Fastball,23.3,-20.8,-2.5,-12,4.9,-8.9,-4,-45,0.143939394,0.078282828
2024,"Civale, Aaron",650644,Brewers,MIL,R,80.3,320,1836,17,0.174291939,ST,Sweeper,45.2,-43.7,1.5,3,17.3,14.9,2.3,16,0.65,0.791666667
2024,"Berríos, José",621244,Blue Jays,TOR,R,84.6,320,2021,18.5412844,0.158337457,CH,Changeup,33.6,-33.2,0.5,1,14.6,-13.9,0.6,5,0.592592593,0.53909465
2024,"Holderman, Colin",670059,Pirates,PIT,R,84.9,320,661,6.12037037,0.484114977,ST,Sweeper,30.7,-36.3,-5.7,-16,9.3,13.1,-3.8,-29,0.033333333,0.05
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,92,319,916,8.481481481,0.348253275,FF,4-Seam Fastball,22.6,-16.3,-6.2,-38,0.4,-7.2,-6.9,-95,0.007575758,0.02020202
2024,"Boyle, Joe",671212,Athletics,OAK,R,96.6,319,555,5.045454545,0.574774775,FF,4-Seam Fastball,13,-12.8,-0.2,-1,2.8,-6.8,-4,-59,0.462121212,0.078282828
2024,"Marsh, Alec",679525,Royals,KC,R,86.6,319,1671,15.33027523,0.190903651,SL,Slider,35.7,-34.7,1,3,3.2,4.8,-1.6,-33,0.621710526,0.335526316
2024,"Arrighetti, Spencer",681293,Astros,HOU,R,78.4,318,1656,15.33333333,0.192028986,CU,Curveball,53.8,-53.5,0.3,1,13.9,12.4,1.5,12,0.396984925,0.658291457
2024,"Gaddis, Hunter",683769,Guardians,CLE,R,88.8,318,729,6.813084112,0.436213992,SL,Slider,30.7,-32.2,-1.5,-5,5.5,4,1.5,37,0.292763158,0.700657895
2024,"Puk, A.J.",640462,D-backs,AZ,L,95.1,318,803,7.366972477,0.396014944,FF,4-Seam Fastball,15.7,-14.5,-1.2,-8,10.1,-7.6,2.5,33,0.285353535,0.825757576
2024,"Lorenzen, Michael",547179,Rangers,TEX,R,84.6,318,1654,15.17431193,0.192261185,CH,Changeup,29.1,-32,-2.9,-9,15.7,-14.1,1.5,11,0.189300412,0.720164609
2024,"Abbott, Andrew",671096,Reds,CIN,L,84.7,316,1963,18.17592593,0.160978095,CH,Changeup,25.8,-31.9,-6.1,-19,15,-13.9,1,7,0.024691358,0.600823045
2024,"Woods Richardson, Simeon",680573,Twins,MIN,R,82.9,316,1529,14.28971963,0.206671027,CH,Changeup,29.7,-32.3,-2.6,-8,15.1,-13.9,1.2,8,0.218106996,0.650205761
2024,"Luzardo, Jesús",666200,Marlins,MIA,L,83.5,316,1083,10.02777778,0.291782087,SL,Slider,37.6,-38.2,-0.6,-2,0,6.3,-6.3,-100,0.384868421,0
2024,"Sims, Lucas",608371,Red Sox,BOS,R,84.1,316,643,6.009345794,0.491446345,ST,Sweeper,34.4,-38.2,-3.8,-10,17,14.5,2.5,17,0.083333333,0.825
2024,"Little, Luke",681432,Cubs,CHC,L,95.8,316,438,3.981818182,0.721461187,FF,4-Seam Fastball,20.6,-14.1,-6.5,-46,9.1,-7.8,1.3,16,0.002525253,0.661616162
2024,"Dunning, Dane",641540,Rangers,TEX,R,80.9,315,1253,11.49541284,0.251396648,SL,Slider,42.6,-40.5,2.2,5,2.9,8.3,-5.5,-66,0.759868421,0.009868421
2024,"Wentz, Joey",666214,Tigers,DET,L,94,314,869,7.972477064,0.361334868,FF,4-Seam Fastball,13.4,-14.3,0.9,6,8,-6.6,1.4,21,0.732323232,0.676767677
2024,"Estévez, Carlos",608032,Phillies,PHI,R,96.4,314,502,4.648148148,0.625498008,FF,4-Seam Fastball,12.5,-13.6,1.1,8,8.1,-7.6,0.5,7,0.77020202,0.525252525
2024,"Ferguson, Caleb",657571,Yankees,NYY,L,93.7,314,591,5.372727273,0.531302876,FF,4-Seam Fastball,15.7,-15.5,-0.2,-1,8.6,-7.7,0.8,11,0.462121212,0.575757576
2024,"Jiménez, Joe",641729,Braves,ATL,R,94.5,314,673,6.289719626,0.466567608,FF,4-Seam Fastball,13.1,-14.5,1.4,10,9.1,-7.2,1.8,25,0.808080808,0.732323232
2024,"Arrighetti, Spencer",681293,Astros,HOU,R,87.9,314,1656,15.33333333,0.189613527,FC,Cutter,27.4,-27.4,0,0,3.8,1.7,2.2,129,0.55625,0.88125
2024,"Rea, Colin",607067,Brewers,MIL,R,92.8,314,1797,16.63888889,0.174735671,FF,4-Seam Fastball,17.9,-16.2,-1.7,-11,6.3,-7.7,-1.5,-19,0.21969697,0.275252525
2024,"Pepiot, Ryan",686752,Rays,TB,R,86.1,314,1433,13.26851852,0.219120726,CH,Changeup,33.9,-30.9,2.9,9,15.4,-13.9,1.4,10,0.814814815,0.699588477
2024,"Neris, Héctor",593576,Cubs,CHC,R,92.9,313,678,6.163636364,0.461651917,FF,4-Seam Fastball,14.9,-15.5,0.6,4,9,-7.2,1.9,26,0.681818182,0.73989899
2024,"Smith, Burch",572143,Orioles,BAL,R,94.5,313,614,5.633027523,0.509771987,FF,4-Seam Fastball,13.5,-14.8,1.3,9,4.2,-7.5,-3.3,-44,0.795454545,0.116161616
2024,"Knack, Landon",689017,Dodgers,LAD,R,93,313,705,6.467889908,0.443971631,FF,4-Seam Fastball,12.4,-15.6,3.2,20,7.6,-7.8,-0.2,-2,0.98989899,0.441919192
2024,"Rea, Colin",607067,Brewers,MIL,R,82.1,313,1797,16.63888889,0.174179188,ST,Sweeper,41.8,-39,2.8,7,12.6,14,-1.4,-10,0.775,0.275
2024,"Montero, Rafael",606160,Astros,HOU,R,95.4,313,683,6.324074074,0.458272328,FF,4-Seam Fastball,14.5,-16.1,1.5,9,11,-9.6,1.4,15,0.830808081,0.676767677
2024,"Shuster, Jared",694363,White Sox,CWS,L,92.2,313,812,7.315315315,0.38546798,FF,4-Seam Fastball,17.2,-16.6,-0.6,-4,9.7,-7.8,1.9,24,0.401515152,0.73989899
2024,"Miller, Bryce",682243,Mariners,SEA,R,83.9,312,1833,16.66363636,0.170212766,FS,Split-Finger,39.5,-35.6,3.9,11,9,-10.4,-1.4,-13,0.95,0.316666667
2024,"Fairbanks, Pete",664126,Rays,TB,R,97.3,312,586,5.425925926,0.532423208,FF,4-Seam Fastball,10.9,-11.9,1,8,2.5,-6.6,-4.1,-61,0.75,0.075757576
2024,"Harrison, Kyle",690986,Giants,SF,L,81.2,312,1592,14.47272727,0.195979899,SV,Slurve,46.5,-46.1,0.4,1,7.7,8.7,-1,-12,0.6,0.4
2024,"Ryan, Joe",657746,Twins,MIN,R,81.5,312,1970,18.41121495,0.158375635,ST,Sweeper,39,-38.7,0.3,1,14.8,14.5,0.3,2,0.533333333,0.583333333
2024,"Lynn, Lance",458681,Cardinals,STL,R,91.2,311,1857,17.19444444,0.167474421,SI,Sinker,24.5,-25,-0.4,-2,12.9,-15,-2.2,-14,0.501805054,0.115523466
2024,"Kinley, Tyler",641755,Rockies,COL,R,95.8,311,871,7.990825688,0.35706085,FF,4-Seam Fastball,14.7,-13.9,-0.9,-6,4.8,-7.8,-3,-38,0.325757576,0.128787879
2024,"Harrison, Kyle",690986,Giants,SF,L,85.3,310,1592,14.47272727,0.194723618,CH,Changeup,36.3,-36.6,-0.2,-1,16.5,-15,1.5,10,0.497942387,0.720164609
2024,"Lambert, Peter",663567,Rockies,COL,R,94.5,310,808,7.412844037,0.383663366,FF,4-Seam Fastball,14.4,-14.4,0,0,6.7,-7.1,-0.4,-6,0.512626263,0.411616162
2024,"Gore, MacKenzie",669022,Nationals,WSH,L,91.4,310,2078,19.06422018,0.149181906,SL,Slider,24,-28.9,-4.9,-17,1.4,3.4,-1.9,-57,0.029605263,0.276315789
2024,"Okert, Steven",595345,Twins,MIN,L,80.9,310,523,4.887850467,0.592734226,SL,Slider,37.6,-41.1,-3.5,-9,11.3,8.4,2.8,33,0.105263158,0.809210526
2024,"Matsui, Yuki",673513,Padres,SD,L,92.1,309,762,6.927272727,0.405511811,FF,4-Seam Fastball,12.4,-15.8,3.3,21,4.2,-7.1,-2.9,-41,0.992424242,0.133838384
2024,"Assad, Javier",665871,Cubs,CHC,R,91.8,308,1645,14.95454545,0.187234043,FF,4-Seam Fastball,15.9,-16.2,0.3,2,5.8,-6.8,-1.1,-15,0.601010101,0.330808081
2024,"Pepiot, Ryan",686752,Rays,TB,R,89,307,1433,13.26851852,0.214235869,SL,Slider,26.3,-32,-5.6,-18,6.4,3.9,2.5,64,0.013157895,0.789473684
2024,"Ortiz, Luis L.",682847,Pirates,PIT,R,95.9,307,1217,11.26851852,0.252259655,FF,4-Seam Fastball,18.3,-15.7,-2.6,-17,11,-9.5,1.5,16,0.133838384,0.689393939
2024,"Yarbrough, Ryan",642232,Dodgers,LAD,L,71.3,307,1058,9.706422018,0.290170132,CU,Curveball,49.4,-51.5,-2.1,-4,15.5,15.4,0.1,1,0.256281407,0.532663317
2024,"Medina, Luis",665622,Athletics,OAK,R,95.9,306,720,6.545454545,0.425,FF,4-Seam Fastball,14.6,-13.5,-1.1,-8,6.7,-7.2,-0.5,-7,0.300505051,0.398989899
2024,"Green, Chad",643338,Blue Jays,TOR,R,95.3,306,475,4.357798165,0.644210526,FF,4-Seam Fastball,12.3,-13.9,1.6,12,8,-7.1,0.9,13,0.843434343,0.598484848
2024,"Soroka, Michael",647336,White Sox,CWS,R,92.3,305,1330,11.98198198,0.229323308,SI,Sinker,23.4,-23.3,0.1,0,16.5,-14.6,1.9,13,0.581227437,0.870036101
2024,"Brown, Ben",676962,Cubs,CHC,R,86.5,303,849,7.718181818,0.356890459,CU,Curveball,40,-43.3,-3.3,-8,1.9,5,-3.1,-62,0.16080402,0.145728643
2024,"Contreras, Roansy",672710,Angels,LAA,R,94.8,303,723,6.694444444,0.419087137,FF,4-Seam Fastball,12.9,-14.5,1.6,11,5.1,-7.3,-2.3,-31,0.843434343,0.176767677
2024,"Civale, Aaron",650644,Brewers,MIL,R,77.2,303,1836,17,0.16503268,CU,Curveball,63.9,-58,5.9,10,13.8,8.9,4.8,54,0.899497487,0.91959799
2024,"Flaherty, Jack",656427,Tigers,DET,R,77.5,303,1679,15.40366972,0.180464562,CU,Curveball,55.7,-55.1,0.6,1,14.2,11.7,2.5,22,0.412060302,0.763819095
2024,"McFarland, T.J.",519008,Athletics,OAK,L,87.9,302,622,5.654545455,0.485530547,SI,Sinker,38.7,-32.1,6.6,20,16.8,-14.2,2.6,18,0.985559567,0.967509025
2024,"Turnbull, Spencer",605513,Phillies,PHI,R,83.8,302,916,8.481481481,0.329694323,ST,Sweeper,33.4,-37.8,-4.4,-12,13.9,13.8,0.1,1,0.066666667,0.566666667
2024,"Bassitt, Chris",605135,Blue Jays,TOR,R,70.9,302,2136,19.59633028,0.141385768,CU,Curveball,68.3,-67.8,0.5,1,14.9,12.9,2,16,0.407035176,0.738693467
2024,"Akin, Keegan",669211,Orioles,BAL,L,85.1,302,910,8.348623853,0.331868132,SL,Slider,35.3,-36.3,-1.1,-3,4.2,5.4,-1.3,-24,0.351973684,0.394736842
2024,"Miller, Tyson",668338,Cubs,CHC,R,89.7,302,585,5.318181818,0.516239316,FF,4-Seam Fastball,23.2,-21.7,-1.5,-7,1.7,-7.8,-6.1,-78,0.244949495,0.032828283
2024,"Rodriguez, Grayson",680570,Orioles,BAL,R,86.5,301,1879,17.23853211,0.160191591,SL,Slider,34.6,-34.7,-0.1,0,5.4,4.5,0.9,19,0.444078947,0.641447368
2024,"Ramírez, Yohan",670990,Red Sox,BOS,R,94.4,301,768,7.177570093,0.391927083,SI,Sinker,25.2,-24.8,0.4,1,17.2,-16,1.2,7,0.628158845,0.722021661
2024,"Williams, Gavin",668909,Guardians,CLE,R,96.6,300,536,5.009345794,0.559701493,FF,4-Seam Fastball,14,-13.3,-0.8,-6,11.5,-7.3,4.3,59,0.348484848,0.934343434
2024,"Gray, Sonny",543243,Cardinals,STL,R,85,299,1636,15.14814815,0.182762836,ST,Sweeper,43.8,-36.2,7.6,21,16.2,13.2,3,23,1,0.891666667
2024,"Rodríguez, Randy",678495,Giants,SF,R,84.8,299,757,6.881818182,0.394980185,SL,Slider,39.8,-36.4,3.4,9,9.2,5.6,3.6,63,0.861842105,0.855263158
2024,"Weathers, Ryan",677960,Marlins,MIA,L,86.2,299,1160,10.74074074,0.257758621,CH,Changeup,32.7,-31.9,0.8,3,13.4,-14.7,-1.3,-9,0.617283951,0.218106996
2024,"Vieira, Thyago",600986,D-backs,AZ,R,97.1,298,737,6.76146789,0.404341927,SI,Sinker,16.3,-19.3,-3,-15,14.4,-14.5,0,0,0.184115523,0.407942238
2024,"Nardi, Andrew",677053,Marlins,MIA,L,82.9,296,738,6.833333333,0.401084011,SL,Slider,37.1,-38.8,-1.7,-4,11.7,6.7,5,75,0.263157895,0.917763158
2024,"Matz, Steven",571927,Cardinals,STL,L,93.9,296,501,4.638888889,0.590818363,SI,Sinker,19.1,-22.6,-3.5,-15,15.1,-14.9,0.2,1,0.129963899,0.462093863
2024,"Tate, Dillon",622253,Orioles,BAL,R,92.6,296,528,4.844036697,0.560606061,SI,Sinker,27.5,-24.2,3.4,14,16.1,-15.2,0.9,6,0.870036101,0.646209386
2024,"Anderson, Chase",502624,Red Sox,BOS,R,88.7,295,884,8.261682243,0.333710407,FC,Cutter,27.3,-27,-0.4,-1,3.6,2.4,1.3,53,0.45,0.775
2024,"Pérez, Martín",527048,Pirates,PIT,L,83.4,295,1388,12.85185185,0.212536023,CH,Changeup,31.2,-32.5,-1.2,-4,14.4,-13.8,0.6,5,0.378600823,0.53909465
2024,"Faedo, Alex",656412,Tigers,DET,R,94,294,871,7.990825688,0.337543054,FF,4-Seam Fastball,14.6,-14.8,0.3,2,7.9,-7.3,0.6,8,0.601010101,0.537878788
2024,"Gaddis, Hunter",683769,Guardians,CLE,R,95.4,294,729,6.813084112,0.403292181,FF,4-Seam Fastball,13.7,-13.6,-0.1,0,6.4,-6.8,-0.4,-6,0.492424242,0.411616162
2024,"Kahnle, Tommy",592454,Yankees,NYY,R,88,294,431,3.918181818,0.682134571,CH,Changeup,33.7,-30.3,3.4,11,12.1,-14.3,-2.2,-15,0.864197531,0.111111111
2024,"Miller, Erik",669062,Giants,SF,L,85.1,294,855,7.772727273,0.343859649,CH,Changeup,35.4,-31.4,4,13,15.7,-13.8,1.9,14,0.901234568,0.814814815
2024,"Brown, Hunter",686613,Astros,HOU,R,95.5,293,1999,18.50925926,0.146573287,SI,Sinker,16.5,-19.8,-3.3,-17,13.3,-14.2,-0.9,-6,0.14801444,0.245487365
2024,"Law, Derek",571882,Nationals,WSH,R,87.2,293,1010,9.266055046,0.29009901,SL,Slider,35.1,-33.7,1.4,4,3.3,4.2,-0.8,-20,0.677631579,0.450657895
2024,"Yamamoto, Yoshinobu",808967,Dodgers,LAD,R,90.1,293,1188,10.89908257,0.246632997,FS,Split-Finger,31,-31.5,-0.5,-2,8.5,-11.6,-3.2,-27,0.5,0.133333333
2024,"Fernandez, Ryan",681676,Cardinals,STL,R,95.3,292,816,7.555555556,0.357843137,SI,Sinker,13.7,-21.5,-7.8,-36,7.1,-14.9,-7.7,-52,0.014440433,0.010830325
2024,"Gray, Sonny",543243,Cardinals,STL,R,87.7,292,1636,15.14814815,0.178484108,FC,Cutter,34.8,-28.1,-6.7,-24,5.4,2.8,2.7,96,0.00625,0.93125
2024,"Pearson, Nate",663878,Cubs,CHC,R,87.6,292,735,6.681818182,0.397278912,SL,Slider,35.2,-33.4,1.8,5,6.5,4.2,2.3,55,0.710526316,0.769736842
2024,"Díaz, Alexis",664747,Reds,CIN,R,87.2,292,699,6.472222222,0.417739628,SL,Slider,32.7,-32.6,0.1,0,3.5,3.5,0,-1,0.486842105,0.519736842
2024,"Dubin, Shawn",681869,Astros,HOU,R,94.9,291,664,6.148148148,0.438253012,FF,4-Seam Fastball,14.2,-14.6,0.4,3,9.7,-7.5,2.2,29,0.643939394,0.782828283
2024,"Keller, Mitch",656605,Pirates,PIT,R,83.2,291,1973,18.26851852,0.14749113,ST,Sweeper,40,-38.2,1.8,5,17,13.7,3.4,25,0.683333333,0.933333333
2024,"Díaz, Edwin",621242,Mets,NYM,R,89.5,291,529,4.898148148,0.550094518,SL,Slider,28.8,-31.5,-2.7,-9,1.1,3.2,-2.1,-65,0.180921053,0.253289474
2024,"Scott, Tanner",656945,Marlins,MIA,L,88.3,291,740,6.851851852,0.393243243,SL,Slider,36.2,-33.3,2.9,9,7.2,4.3,3,69,0.832236842,0.828947368
2024,"Lawrence, Justin",664875,Rockies,COL,R,83.8,291,710,6.513761468,0.409859155,ST,Sweeper,34.8,-36,-1.2,-3,13.5,13.4,0.1,1,0.308333333,0.566666667
2024,"Zerpa, Angel",672582,Royals,KC,L,96.1,291,674,6.183486239,0.431750742,SI,Sinker,25.4,-25,0.4,1,16.5,-16.3,0.3,2,0.628158845,0.490974729
2024,"Skubal, Tarik",669373,Tigers,DET,L,88.7,291,1917,17.58715596,0.151799687,SL,Slider,28.6,-32.3,-3.7,-11,2.3,4,-1.7,-43,0.095394737,0.3125
2024,"Adam, Jason",592094,Padres,SD,R,95.4,290,712,6.472727273,0.407303371,FF,4-Seam Fastball,11.8,-13.8,2,14,8,-7,1,15,0.906565657,0.613636364
2024,"Stripling, Ross",548389,Athletics,OAK,R,85.5,290,1051,9.554545455,0.275927688,SL,Slider,32.2,-35.6,-3.4,-9,2.1,3.6,-1.5,-41,0.118421053,0.355263158
2024,"Sale, Chris",519242,Braves,ATL,L,87.2,289,1914,17.88785047,0.150992685,CH,Changeup,35.9,-34.2,1.7,5,16.1,-15.2,1,6,0.716049383,0.600823045
2024,"Helsley, Ryan",664854,Cardinals,STL,R,99.4,288,656,6.074074074,0.43902439,FF,4-Seam Fastball,10.2,-11.9,1.7,14,3.6,-8.2,-4.6,-56,0.858585859,0.058080808
2024,"Kittredge, Andrew",552640,Cardinals,STL,R,94.6,288,726,6.722222222,0.396694215,SI,Sinker,21.5,-21.8,-0.3,-1,15.2,-14.8,0.4,2,0.516245487,0.505415162
2024,"Lively, Ben",594902,Guardians,CLE,R,78.9,288,1540,14.39252336,0.187012987,ST,Sweeper,40.7,-41.1,-0.4,-1,10.9,14.7,-3.9,-26,0.4,0.033333333
2024,"Peterson, David",656849,Mets,NYM,L,92.2,288,905,8.37962963,0.318232044,SI,Sinker,25.5,-22.4,3.1,14,15.2,-14.3,0.9,6,0.85198556,0.646209386
2024,"Bummer, Aaron",607481,Braves,ATL,L,93.3,288,686,6.411214953,0.419825073,SI,Sinker,31.4,-25.5,5.9,23,15.4,-15.7,-0.4,-2,0.97833935,0.306859206
2024,"Heaney, Andrew",571760,Rangers,TEX,L,83.7,287,1857,17.03669725,0.15455035,CH,Changeup,33.6,-35.9,-2.2,-6,17.4,-14.5,2.9,20,0.259259259,0.901234568
2024,"Rodriguez, Grayson",680570,Orioles,BAL,R,81.3,287,1879,17.23853211,0.15274082,CU,Curveball,51.6,-50,1.6,3,8.4,8.3,0,1,0.522613065,0.522613065
2024,"Chafin, Andrew",605177,Tigers,DET,L,82.2,286,617,5.660550459,0.463533225,SL,Slider,43.4,-39.8,3.6,9,1.2,6.9,-5.7,-82,0.878289474,0.006578947
2024,"Armstrong, Shawn",542888,Rays,TB,R,93.2,285,811,7.509259259,0.351418002,FF,4-Seam Fastball,15.3,-15.7,0.4,2,6.8,-7.3,-0.5,-7,0.643939394,0.398989899
2024,"Muñoz, Roddery",682610,Marlins,MIA,R,95.6,285,1104,10.22222222,0.258152174,FF,4-Seam Fastball,15.1,-14.8,-0.3,-2,10.4,-8.3,2.1,25,0.444444444,0.775252525
2024,"Bradley, Taj",671737,Rays,TB,R,90.7,284,1387,12.84259259,0.204758472,FC,Cutter,26.7,-24.7,-2,-8,5.3,2.7,2.6,97,0.19375,0.91875
